921967    	C00505800	JILL STEIN FOR PRESIDENT	F3PA	20130701 - 20130731	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921968    	C00505800	JILL STEIN FOR PRESIDENT	F3PA	20130801 - 20130831	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921969    	C00505800	JILL STEIN FOR PRESIDENT	F3PA	20130901 - 20130930	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921970    	C00505800	JILL STEIN FOR PRESIDENT	F3PA	20131001 - 20131031	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921971    	C00505800	JILL STEIN FOR PRESIDENT	F3PA	20131101 - 20131130	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921972    	C00505800	JILL STEIN FOR PRESIDENT	F3PN	20131201 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921973    	C00505800	JILL STEIN FOR PRESIDENT	F3PN	20140101 - 20140131	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921974    	C00505800	JILL STEIN FOR PRESIDENT	F3PN	20140201 - 20140228	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921975    	C00505800	JILL STEIN FOR PRESIDENT	F3PN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921976    	C00476192	Hoosiers for Rokita, Inc.	F3A	20131001 - 20131231	CompleteCampaigns.com / Ver# 1.0	\N	5
921977    	C00506436	JACK UPPAL FOR CONGRESS	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921978    	C00550921	Thomas Tarantella Campaign Committee	F3LN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921979    	C00512293	The Voices of the American Federation of Government Employees	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	5
921980    	C00543702	Balkema for Congress	F3A	20130701 - 20130930	FECfile / Ver# 8.1.0.1(f29)	\N	13
921981    	C00543702	Balkema for Congress	F3A	20131001 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	21
921982    	C00476192	Hoosiers for Rokita, Inc.	F3A	20131001 - 20131231	CompleteCampaigns.com / Ver# 1.0	\N	2
921983    	C00476192	Hoosiers for Rokita, Inc.	F99	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
921984    	C00545665	Friends of West Michigan Business Federal PAC	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921985    	C00438051	DISCOVER FINANCIAL SERVICES POLITICAL ACTION COMMITTEE	F3XA	20131001 - 20131031	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921986    	C00116145	INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921987    	C00492314	Ingersoll Rand Company Political Action Committee	F3XN	20140401 - 20140416	Vocus PAC Management / Ver# 8.00.5825	\N	\N
921988    	C00013342	UNITEDS MINE WORKERS OF AMERICA POLITICAL ACTION COMMITTEE	F3XA	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	6
921989    	C00460972	Opportunity & Renewal PAC	F3XN	20140301 - 20140331	NGP / Ver# 3.0	\N	1
921990    	C00410670	Health Alliance Plan PAC	F1A	\N	Vocus PAC Management / Ver# 8.00.5825	\N	\N
921991    	C00454694	Marcia Fudge for Congress	F3N	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	8
921992    	C00024679	Vermont Democratic Party	F3XN	20140301 - 20140331	NGP / Ver# 3.0	\N	\N
921993    	C00040220	Tennessee Republican Party Federal Election Account	F3XA	20140301 - 20140331	Campaign Manager 360 / Ver# 1.0	\N	\N
921994    	C00443119	ORANGE COUNTY REPUBLICAN EXECUTIVE COMMITTEE	F3XA	20140101 - 20140131	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921995    	C00443119	ORANGE COUNTY REPUBLICAN EXECUTIVE COMMITTEE	F3XA	20140201 - 20140228	FECfile / Ver# 8.1.0.1(f29)	\N	\N
921996    	C00546986	Alliance for the Next Generation	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	4
921997    	C00040220	Tennessee Republican Party Federal Election Account	F99	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
921998    	C00552752	Cozad for Congress	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	1
921999    	C00520254	Solvay America, Inc. Employee Political Fund (Solvay America PAC)	F1N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
922000    	C00386904	FaegreBD PAC	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922001    	C00347492	Tiberi for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
922002    	C00131607	FLORIDA CITRUS MUTUAL POLITCAL ACTION COMMITTEE	F3XA	20140201 - 20140228	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922003    	C00303958	SUN BANCORP, INC. POLITICAL ACTION COMMITTEE	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922004    	C00499525	Keep Conservatives United	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922005    	C00172296	National Committee to Preserve Social Security & Medicare PAC	F3XA	20130201 - 20130228	Vocus PAC Management / Ver# 8.00.5825	\N	1
922006    	C00130773	National Multifamily Housing Council Political Action Committee	F3XN	20140301 - 20140331	Vocus PAC Management / Ver# 8.00.5825	\N	27
922007    	C00478180	PARKER FOR CONGRESS	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922008    	C00131607	FLORIDA CITRUS MUTUAL POLITCAL ACTION COMMITTEE	F3XA	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922009    	C00319723	NATIONAL BUSINESS AVIATION ASSOCIATION INC POLITICAL ACTION COMMITTEE (NBAA-PAC)	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	2
922010    	C00130658	AMERICAN CONSERVATIVE UNION	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	1
922011    	C00356345	E*TRADE FINANCIAL CORPORATION PAC	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922012    	C00093096	Basic American Inc. Political Action Committee DBA Basic American Foods PAC	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922013    	C00468579	Walorski for Congress	F6N	\N	CMDI CRIMSON FILER / Ver# 2.0	\N	\N
922014    	C00001743	Local 1814 ILA AFL-CIO Political Action and Education Fund	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922015    	C00406645	Tarrant County Republican Victory Fund	F1N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922016    	C00470765	Progress for Oregon	F3XN	20140101 - 20140331	NGP / Ver# 3.0	\N	\N
922017    	C00459693	ZUFFA POLITICAL ACTION COMMMITTEE	F99	\N	NetFile / Ver# 199179	\N	\N
922018    	C00432765	SILK PAC	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922019    	C00416743	Victory Now PAC	F3XA	20131201 - 20131231	NGP / Ver# 3.0	\N	\N
922020    	C00416743	Victory Now PAC	F3XA	20140301 - 20140331	NGP / Ver# 3.0	\N	\N
922021    	C00412890	Adrian Smith for Congress	F3A	20140101 - 20140331	CompleteCampaigns.com / Ver# 1.0	\N	2
922022    	C00554261	COMSTOCK FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922023    	C00305052	WALTER JONES COMMITTEE	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922024    	C00472159	Denny Heck for Congress	F3A	20140101 - 20140331	NGP / Ver# 3.0	\N	\N
922025    	C00491456	NORTH CAROLINA SOYBEAN PRODUCERS ASSOCIATION NC SOYPAC	F3XN	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922026    	C00277541	Fairfax County Democratic Committee	F99	\N	NGP / Ver# 3.0	\N	\N
922027    	C00348292	ASSOCIATION OF CIVILIAN TECHNICIANS POLITICAL ACTION COMMITTEE FUND	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922028    	C00443309	INTERACTIVE ADVERTISING BUREAU POLITICAL ACTION COMMITTEE	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922029    	C00216614	Democratic Party Committee Abroad	F3XN	20140301 - 20140331	Patton Technologies LLC / Ver# 3.00	\N	35
922030    	C00351015	ACADEMY OF DOCTORS OF AUDIOLOGY POLITICAL ACTION COMMITTEE	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922031    	C00216614	Democratic Party Committee Abroad	F3XA	20140201 - 20140228	Patton Technologies LLC / Ver# 3.00	\N	48
922032    	C00370221	Green Party of the United States	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922033    	C00558791	MATT CONNOLLY FOR CONGRESS	F99	\N	NIC WebForms / Ver# 8.1.0.0	\N	\N
922034    	C00291922	California PAC	F3XN	20140301 - 20140331	Statecraft / Ver# vCraftB4.2.234	\N	\N
922035    	C00165548	SAC PAC	F3XN	20140301 - 20140331	Statecraft / Ver# vCraftB4.2.234	\N	\N
922036    	C00400465	Sutter County Republican Central Committee (Fed. Acct.)	F3XN	20140301 - 20140331	CompleteCampaigns.com / Ver# 1.0	\N	\N
922037    	C00456699	Bond Dealers of America Political Action Committee	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.0(f29)	\N	\N
922038    	H0VA09055	GRIFFITH, H MORGAN 	F2A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	1
922039    	C00477240	MORGAN GRIFFITH FOR CONGRESS	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922040    	C00018929	North Dakota Republican Party	F3XN	20140301 - 20140331	Filpac / Ver# 5.07 R1201	\N	\N
922041    	H0VA05095	HURT, ROBERT 	F2A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	1
922042    	C00468405	Robert Hurt for Congress	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922043    	C00239947	Caesars Entertainment Corporation Political Action Committee	F1A	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
922044    	C00264770	Agricultural Retailers Association Political Action Committe	F3XN	20140301 - 20140331	Campaign Manager 360 / Ver# 1.0	\N	1
922046    	C00277905	MORISSET, SCHLOSSER, JOZWIAK & McGAW A PROFESSIONAL SERVICE CORPORATION PAC	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.0(f29)	\N	\N
922047    	C00114132	American Veterinary Medical Association Political Action Committee	F3XA	20140301 - 20140331	Vocus PAC Management / Ver# 8.00.5825	\N	3
922048    	C00199950	MOPAC	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922049    	C00412791	Forward Together PAC	F3XN	20140301 - 20140331	NGP / Ver# 3.0	\N	3
922050    	C00471573	REPUBLICAN PARTY OF MIAMI DADE COUNTY	F99	\N	NIC WebForms / Ver# 8.1.0.0	\N	\N
922051    	C00159319	JUSTICE-PAC	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922052    	C00513432	Now or Never PAC	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922053    	C00514513	Pittenger For Congress LLC	F6N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
922054    	C00471573	Republican Party 0f Miami Dade County	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922055    	C00527457	Friends of Dave Joyce	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
922056    	C00251728	AEROSPACE AND DEFENSE POLITICAL ACTION COMMITTEE	F3XA	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922057    	C00075820	NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922058    	C00397711	MAGELLAN MIDSTREAM HOLDINGS GP, LLC POLITICAL ACTION COMMITTEE	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922059    	C00556241	Lizbeth Benacquisto for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922060    	C00231076	Santa Clara County United Democratic Campaign	F3XN	20140301 - 20140331	NetFile / Ver# 199179	\N	2
922062    	C00550095	AMERICAN VOICE PAC	F3XN	20140201 - 20140228	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922064    	C00374231	Rob Bishop for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922065    	C00550095	AMERICAN VOICE PAC	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922066    	C00325324	NATIONAL MILK PRODUCERS FEDERATION PAC (NMPF PAC)	F3XN	20140301 - 20140331	Campaign Manager 360 / Ver# 1.0	\N	3
922067    	C00402982	IRL PAC	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922068    	C00135475	Transport Workers Union Local 100 Political Contributions Committee	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922069    	C00530741	DOUGLASS DISTRIBUTING CARRIER INC POLITICAL ACTION COMMITTEE	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922070    	C00554501	Woody White For Congress	F6N	\N	Trail Blazer / Ver# 6.2.5193.11862	\N	\N
922071    	C00053553	National Rifle Association of America Political Victory Fund	F24N	\N	Vocus PAC Management / Ver# 8.00.5825	\N	\N
922072    	C00548099	Laura Fjeld for Congress Committee	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
922073    	C00442921	ANDRE CARSON FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922074    	C00241000	NATIONAL ASSOCIATION OF GOVERNMENT GUARANTEED LENDERS INC PAC	F3XA	20130701 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	1
922075    	C00241000	NATIONAL ASSOCIATION OF GOVERNMENT GUARANTEED LENDERS INC PAC	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922076    	C00476820	Johnson for Congress	F6N	\N	ElecTek USA / Ver# 1.0	\N	\N
922077    	C00466516	Gibbs for Congress	F3N	20140401 - 20140416	Filpac / Ver# 5.07 R1200	\N	\N
922078    	C00112680	AMERICANS FOR DEMOCRATIC ACTION INC POLITICAL ACTION COMMITTEE	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922079    	C00334532	TUMA FOR CONGRESS	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.0(f29)	\N	\N
922080    	C00113225	Electropac 728 (International Brotherhood of Electrical Workers Local 728)	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922081    	C00545749	Emmer for Congress	F3A	20140101 - 20140331	Campaign Manager 360 / Ver# 1.0	\N	13
922082    	C00556092	Clay Aiken for North Carolina	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
922083    	C00401190	Butterfield for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
922084    	C00547612	BILL BAILEY FOR CONGRESS	F3N	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922085    	C00561738	Mike Turner for Congress	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922086    	C00252825	Plumbers Union Local 690 Political Action Committee	F3XA	20131001 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	1
922087    	C00365965	American Academy of Pediatric Dentistry Political Action Committee	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922088    	C00542613	My Committee	F3PN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922089    	C00236760	ULLICO INC. POLITICAL ACTION COMMITTEE (ULLIPAC)	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922090    	C00304477	Oshkosh Corporation Employees PAC (OCEPAC)	F3XN	20140401 - 20140416	Oshkosh Corporation Employees PAC (OCEPAC) / Ver# 3.1	\N	\N
922091    	C00438754	ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY PAC (ENERGY TRANSFER PAC)	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922092    	C00434647	Montagano for Congress, Inc.	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.0(f29)	\N	\N
922093    	C00035204	PETROLEUM MARKETERS ASSOCIATION OF AMERICAN\\SMALL BUSINESS COMMITTEE	F3XN	20140301 - 20140331	Vocus PAC Management / Ver# 8.00.5825	\N	\N
922094    	C00441014	Rob Wittman for Congress	F1N	\N	Trail Blazer / Ver# 6.2.5224.23157	\N	\N
922095    	C00340067	Ed Brown for Congress	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	8
922096    	H8VA01147	Wittman, Robert J	F2N	\N	Trail Blazer / Ver# 6.2.5224.23157	\N	\N
922097    	C00344010	ASSOCIATION FOR FINANCIAL PROFESSIONALS POLITICAL ACTION COMMITTEE	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922098    	C00546747	Wells Griffith For Congress Committee	F3N	20131001 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922099    	C00252825	Plumbers Union Local 690 Political Action Committee	F3XA	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922100    	C00471896	Renee Ellmers for Congress Committee	F6N	\N	Trail Blazer / Ver# 6.2.5224.23148	\N	\N
922101    	C00499236	George Holding for Congress Inc.	F6N	\N	Trail Blazer / Ver# 6.2.5224.23148	\N	\N
922102    	C00326264	Committee to Re-Elect Loretta Sanchez	F99	\N	NGP / Ver# 3.0	\N	\N
922103    	C00511451	John Hernandez for Congress 2012	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922104    	C00428649	CT WORKING FAMILIES FEDERAL PAC D/B/A TAKE BACK CONGRESS CT	F3XA	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922105    	C00431171	ROMNEY FOR PRESIDENT, INC.	F99	\N	CMDI CRIMSON FILER / Ver# 2.0	\N	\N
922106    	C00431171	ROMNEY FOR PRESIDENT, INC.	F3PA	20131001 - 20131231	CMDI CRIMSON FILER / Ver# 2.0	\N	70
922107    	C00251843	Weston Solutions Inc. PAC (WESTON PAC)	F1N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
922108    	C00553131	ANDREW MCNEIL FOR CONGRESS	F3N	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922109    	C00413955	AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	1
922110    	C00507392	Encore Capital Group, Inc. Political Action Committee	F1A	\N	Vocus PAC Management / Ver# 8.00.5825	\N	\N
922111    	C00527291	Homeland PAC	F3XT	20130701 - 20130701	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922112    	C00095059	L.A. P.A.C.	F3XN	20140301 - 20140331	Statecraft / Ver# vCraftB4.2.234	\N	1
922113    	C00269340	LoBiondo for Congress	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922114    	C00347492	Tiberi for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
922115    	C00365692	Forbes for Congress	F3A	20140101 - 20140331	Campaign Manager 360 / Ver# 1.0	\N	9
922116    	C00431643	Hillsborough County Republican Executive Committee	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922117    	C00546929	MESHEA POORE FOR WEST VIRGINIA	F3A	20131001 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922118    	C00546929	MESHEA POORE FOR WEST VIRGINIA	F3A	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922133    	C00557116	LUIS FERNANDEZ FOR CONGRESS	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922148    	C00195628	Price for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
923081    	C00384735	Friends of John Barrow	F6N	\N	NGP / Ver# 3.0	\N	\N
922149    	C00451575	SunPower Corporation Political Action Committee	F3XN	20130301 - 20130331	FECfile / Ver# 8.1.0.1(f29)	\N	1
922150    	C00560334	Friends of Joey Robinson	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922151    	C00254201	NATIONAL ASSOCIATION OF MORTGAGE BROKERS	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922152    	C00401190	Butterfield for Congress	F3N	20140401 - 20140416	NGP / Ver# 3.0	\N	\N
922153    	C00011114	AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922154    	C00550053	Taylor Griffin for Congress	F6N	\N	ElecTek USA / Ver# 1.0	\N	\N
922155    	C00512855	The Fund for American Exceptionalism	F3XN	20140401 - 20140416	CompleteCampaigns.com / Ver# 1.0	\N	3
922156    	C00489856	Ending Spending Action Fund	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922157    	C00524280	Special Operations Speaks PAC - SOS PAC	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922158    	C00545285	FRIENDS OF COLONEL ROB MANESS	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922159    	C00473918	WOMEN VOTE!	F24N	\N	Microsoft Navision 3.60 - AVF Consulting / Ver# 1.00	\N	\N
922160    	C00451575	SunPower Corporation Political Action Committee	F3XN	20130401 - 20130430	FECfile / Ver# 8.1.0.1(f29)	\N	4
922161    	C00451575	SunPower Corporation Political Action Committee	F3XN	20140501 - 20140531	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922162    	C00553354	Crisco for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
922163    	C00555680	Chris Andrade for Congress	F3N	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922164    	C00553354	Crisco for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
922165    	C00451575	SunPower Corporation Political Action Committee	F3XN	20130601 - 20130630	FECfile / Ver# 8.1.0.1(f29)	\N	4
922166    	C00155952	Democratic Party of Virginia	F1N	\N	NGP / Ver# 3.0	\N	\N
922167    	C00071365	DEMOCRATIC STATE CENTRAL COMMITTEE OF LA	F3XA	20140301 - 20140331	NGP / Ver# 3.0	\N	\N
922168    	C00518654	POLIQUIN FOR CONGRESS	F3A	20131001 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922169    	C00488338	American Dental Association Independent Expenditures Committee	F24N	\N	Vocus PAC Management / Ver# 8.00.5825	\N	\N
922170    	C00489856	Ending Spending Action Fund	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922171    	C00518654	POLIQUIN FOR CONGRESS	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922172    	C00544965	ALDEN SMITH FOR CONGRESS	F3T	20140401 - 20140422	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922173    	C00518654	POLIQUIN FOR CONGRESS	F3A	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922174    	C00431973	LISAPAC	F1N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922175    	C00514992	Franklin County Republican Party Federal Account	F3XN	20140401 - 20140416	Filpac / Ver# 5.05 R1189	\N	\N
922176    	C00460667	LUKE MESSER FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922177    	C00433524	Duncan D. Hunter for Congress	F3A	20130401 - 20130630	CMDI CRIMSON FILER / Ver# 2.0	\N	1
922178    	C00433524	Duncan D. Hunter for Congress	F3A	20131001 - 20131231	CMDI CRIMSON FILER / Ver# 2.0	\N	2
922179    	C00559351	Citizens for Vennon	F3N	20140401 - 20140416	Filpac / Ver# 5.05 R1189	\N	\N
922180    	C00431973	Life Insurance Settlement Association PAC (LISAPAC)	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922181    	C00477984	CHRIS GIBSON FOR CONGRESS	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922182    	H0NY20095	GIBSON, CHRISTOPHER P 	F2N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922183    	C00554261	COMSTOCK FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922184    	C00481200	NATIONAL ASSOCIATION FOR GUN RIGHTS INC PAC	F3XA	20130701 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	2
922185    	C00401919	Swing the Vote	F3XN	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922186    	C00542852	Rehabilitation Hospital Political Action Committee	F3XA	20130701 - 20131231	CompleteCampaigns.com / Ver# 1.0	\N	\N
922187    	C00365692	Forbes for Congress	F1A	\N	Campaign Manager 360 / Ver# 1.0	\N	1
922188    	C00542852	Rehabilitation Hospital Political Action Committee	F3XN	20140101 - 20140331	CompleteCampaigns.com / Ver# 1.0	\N	\N
922189    	C00476192	Hoosiers for Rokita, Inc.	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
922190    	C00555474	DR CHARLES 'TREY' THOMAS III FOR CONGRESS	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922191    	H2VA04052	Forbes, J. Randy 	F2A	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
922192    	C00484642	Senate Majority PAC	F24N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
922193    	C00402974	NYSE EURONEXT POLITICAL ACTION COMMITTEE (NYSE PAC)	F1N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	1
922194    	C00488338	American Dental Association Independent Expenditures Committee	F3XA	20140101 - 20140331	Vocus PAC Management / Ver# 8.00.5825	\N	5
922195    	C00290502	FIFTH THIRD BANCORP POLITICAL ACTION COMMITTEE	F3XN	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922196    	C00451575	SunPower Corporation Political Action Committee	F3XN	20130701 - 20130731	FECfile / Ver# 8.1.0.1(f29)	\N	4
922197    	C00551465	COMMITTEE TO ELECT JD WINTEREGG	F3N	20140401 - 20140416	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922198    	C00551465	COMMITTEE TO ELECT JD WINTEREGG	F3A	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922199    	C00499020	FREEDOMWORKS FOR AMERICA	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
922200    	C00451575	SunPower Corporation Political Action Committee	F3XN	20130801 - 20130831	FECfile / Ver# 8.1.0.1(f29)	\N	4
922201    	C00451575	SunPower Corporation Political Action Committee	F3XN	20130901 - 20130930	FECfile / Ver# 8.1.0.1(f29)	\N	4
922202    	C00155952	Democratic Party of Virginia	F99	\N	NGP / Ver# 3.0	\N	\N
922203    	C00354605	Grass Roots North Carolina/Forum for Firearms Educ Pol Victory Fund	F3XN	20140401 - 20140416	Filpac / Ver# 5.07 R1200	\N	\N
922204    	C00155952	Democratic Party of Virginia	F99	\N	NGP / Ver# 3.0	\N	\N
922205    	C00451575	SunPower Corporation Political Action Committee	F3XN	20131001 - 20131031	FECfile / Ver# 8.1.0.1(f29)	\N	4
